Sunny,0.32,28.7040592,77.1024902,218.043960571,1000,70,1424961000
Rain,0.53,40.7127837,-74.0059413,10.4354982376,1015.81,22.6,1424962800
Sunny,0.59,-23.5505199,-46.6333094,767.487915039,1000,82.93,1424962800
Rain,0.69,14.5995124,120.9842195,8.0038414002,1013.86,80.53,1424962800
Rain,0.79,-6.2087634,106.845599,9,1010.41,83.34,1424962800
Sunny,0.75,6.5243793,3.3792057,11.5768957138,1000,88,1424962800
Sunny,0.51,30.0444196,31.2357116,26.7389431,1015.39,69,1424962800
Sunny,0.77,34.0522342,-118.2436849,86.8470916748,1014.21,50.86,1424962800
Rain,0.79,-34.6036844,-58.3815591,29.0825328827,1013.04,76.96,1424962800
Rain,0.72,55.755826,37.6173,151.785873413,1027.1,35.07,1424962800
Sunny,0.71,31.230416,121.473701,16.1377887726,1026.66,45.68,1424962800
Sunny,0.35,24.8614622,67.0099388,9.870092392,1011.2,69.91,1424962800
Sunny,0.5,-26.2041028,28.0473051,1755.07788086,1000,73.53,1424962800
Sunny,0.54,43.653226,-79.3831843,91.7226791382,1021.41,9.1,1424962800
Sunny,0.59,50.1109221,8.6821267,106.360412598,1017.6,46.98,1424962800
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1017.31,53.15,1424962800
Sunny,0.44,28.7040592,77.1024902,218.043960571,1010.51,65.85,1424964600
Sunny,0.53,40.7127837,-74.0059413,10.4354982376,1016.06,22.82,1424966400
Sunny,0.5,-23.5505199,-46.6333094,767.487915039,1000,84.16,1424966400
Sunny,0.77,-6.2087634,106.845599,9,1000,81,1424966400
Sunny,0.75,6.5243793,3.3792057,11.5768957138,1000,86,1424966400
Sunny,0.52,30.0444196,31.2357116,26.7389431,1000,67.64,1424966400
Sunny,0.69,34.0522342,-118.2436849,86.8470916748,1014.34,55.9,1424966400
Sunny,0.7,-34.6036844,-58.3815591,29.0825328827,1000,78.53,1424966400
Sunny,0.79,55.755826,37.6173,151.785873413,1000,32.23,1424966400
Sunny,0.35,24.8614622,67.0099388,9.870092392,1000,70,1424966400
Sunny,0.47,-26.2041028,28.0473051,1755.07788086,1000,75.43,1424966400
Sunny,0.58,43.653226,-79.3831843,91.7226791382,1021.42,10.53,1424966400
Sunny,0.65,50.1109221,8.6821267,106.360412598,1016.9,44.92,1424966400
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1018.25,53.86,1424966400
Sunny,0.37,28.7040592,77.1024902,218.043960571,1000,66,1424968200
Sunny,0.64,40.7127837,-74.0059413,10.4354982376,1014.99,22.89,1424970000
Sunny,0.5,-23.5505199,-46.6333094,767.487915039,1000,84.81,1424970000
Sunny,0.8,6.5243793,3.3792057,11.5768957138,1000,86,1424970000
Sunny,0.62,30.0444196,31.2357116,26.7389431,1000,64,1424970000
Sunny,0.6,34.0522342,-118.2436849,86.8470916748,1014.22,59.85,1424970000
Sunny,0.65,-34.6036844,-58.3815591,29.0825328827,1000,80.43,1424970000
Sunny,0.83,55.755826,37.6173,151.785873413,1000,31.1,1424970000
Sunny,0.37,24.8614622,67.0099388,9.870092392,1000,68,1424970000
Sunny,0.53,-26.2041028,28.0473051,1755.07788086,1000,71.91,1424970000
Sunny,0.58,43.653226,-79.3831843,91.7226791382,1021.35,11.23,1424970000
Sunny,0.62,50.1109221,8.6821267,106.360412598,1016.2,45.16,1424970000
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1018.24,54.52,1424970000
Sunny,0.37,28.7040592,77.1024902,218.043960571,1000,66,1424971800
Rain,0.67,40.7127837,-74.0059413,10.4354982376,1013.35,23.91,1424973600
Rain,0.49,-23.5505199,-46.6333094,767.487915039,1000,84.81,1424973600
Rain,0.71,6.5243793,3.3792057,11.5768957138,1006.78,86.04,1424973600
Sunny,0.64,30.0444196,31.2357116,26.7389431,1015.5,63.34,1424973600
Sunny,0.6,34.0522342,-118.2436849,86.8470916748,1014.12,61.05,1424973600
Rain,0.73,-34.6036844,-58.3815591,29.0825328827,1011.68,79.24,1424973600
Sunny,0.83,55.755826,37.6173,151.785873413,1027.1,31.25,1424973600
Sunny,0.41,24.8614622,67.0099388,9.870092392,1012,65.66,1424973600
Sunny,0.54,-26.2041028,28.0473051,1755.07788086,1000,69.17,1424973600
Rain,0.51,43.653226,-79.3831843,91.7226791382,1020.93,13.12,1424973600
Sunny,0.76,50.1109221,8.6821267,106.360412598,1015.9,42.26,1424973600
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1018.11,55.52,1424973600
Sunny,0.69,40.7127837,-74.0059413,10.4354982376,1012.83,24.17,1424977200
Sunny,0.51,-23.5505199,-46.6333094,767.487915039,1000,84.06,1424977200
Sunny,0.85,6.5243793,3.3792057,11.5768957138,1000,84,1424977200
Sunny,0.68,30.0444196,31.2357116,26.7389431,1000,61.18,1424977200
Sunny,0.59,34.0522342,-118.2436849,86.8470916748,1013.67,63,1424977200
Sunny,0.63,-34.6036844,-58.3815591,29.0825328827,1000,80.3,1424977200
Sunny,0.89,55.755826,37.6173,151.785873413,1000,30,1424977200
Sunny,0.57,-26.2041028,28.0473051,1755.07788086,1000,66.29,1424977200
Sunny,0.47,43.653226,-79.3831843,91.7226791382,1020.77,15.08,1424977200
Sunny,0.79,50.1109221,8.6821267,106.360412598,1014.9,41.51,1424977200
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1017.71,57.57,1424977200
Sunny,0.68,40.7127837,-74.0059413,10.4354982376,1014.28,24.23,1424980800
Sunny,0.67,-23.5505199,-46.6333094,767.487915039,1000,78.04,1424980800
Sunny,0.8,6.5243793,3.3792057,11.5768957138,1000,84,1424980800
Sunny,0.68,30.0444196,31.2357116,26.7389431,1000,61.18,1424980800
Sunny,0.54,34.0522342,-118.2436849,86.8470916748,1012.67,65.74,1424980800
Sunny,0.65,-34.6036844,-58.3815591,29.0825328827,1000,79.64,1424980800
Sunny,0.89,55.755826,37.6173,151.785873413,1000,30,1424980800
Sunny,0.58,-26.2041028,28.0473051,1755.07788086,1000,65.56,1424980800
Sunny,0.45,43.653226,-79.3831843,91.7226791382,1021,15.08,1424980800
Sunny,0.75,50.1109221,8.6821267,106.360412598,1014.2,42.26,1424980800
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1016.74,58.85,1424980800
Rain,0.64,40.7127837,-74.0059413,10.4354982376,1014.99,25.15,1424984400
Sunny,0.7,-23.5505199,-46.6333094,767.487915039,1000,76.58,1424984400
Sunny,0.8,6.5243793,3.3792057,11.5768957138,1000,84,1424984400
Sunny,0.72,30.0444196,31.2357116,26.7389431,1014.48,59.82,1424984400
Sunny,0.51,34.0522342,-118.2436849,86.8470916748,1011.75,66.67,1424984400
Rain,0.69,-34.6036844,-58.3815591,29.0825328827,1009.82,77.92,1424984400
Sunny,0.62,-26.2041028,28.0473051,1755.07788086,1000,63.9,1424984400
Sunny,0.41,43.653226,-79.3831843,91.7226791382,1021.45,15.08,1424984400
Sunny,0.7,50.1109221,8.6821267,106.360412598,1013.6,43,1424984400
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1015.52,60.24,1424984400
Sunny,0.62,40.7127837,-74.0059413,10.4354982376,1015.92,26.07,1424988000
Sunny,0.73,-23.5505199,-46.6333094,767.487915039,1000,74.35,1424988000
Sunny,0.91,6.5243793,3.3792057,11.5768957138,1000,82,1424988000
Sunny,0.59,34.0522342,-118.2436849,86.8470916748,1010.85,67.62,1424988000
Sunny,0.72,-34.6036844,-58.3815591,29.0825328827,1000,77.64,1424988000
Sunny,0.44,43.653226,-79.3831843,91.7226791382,1021.72,14.36,1424988000
Sunny,0.68,50.1109221,8.6821267,106.360412598,1012.8,43,1424988000
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1014.59,64.06,1424988000
Sunny,0.61,40.7127837,-74.0059413,10.4354982376,1016.22,26.06,1424991600
Sunny,0.74,-23.5505199,-46.6333094,767.487915039,1000,74.35,1424991600
Sunny,0.6,34.0522342,-118.2436849,86.8470916748,1010.6,65,1424991600
Sunny,0.76,-34.6036844,-58.3815591,29.0825328827,1000,76.04,1424991600
Sunny,0.43,43.653226,-79.3831843,91.7226791382,1022.38,13.02,1424991600
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1014.25,62.49,1424991600
Rain,0.6,40.7127837,-74.0059413,10.4354982376,1017.43,25.25,1424995200
Sunny,0.73,-23.5505199,-46.6333094,767.487915039,1000,74.61,1424995200
Sunny,0.61,34.0522342,-118.2436849,86.8470916748,1010.2,65.7,1424995200
Rain,0.8,-34.6036844,-58.3815591,29.0825328827,1010.18,74.74,1424995200
Sunny,0.52,43.653226,-79.3831843,91.7226791382,1023.51,10.22,1424995200
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1013.67,63.45,1424995200
Sunny,0.61,40.7127837,-74.0059413,10.4354982376,1018.13,25.07,1424998800
Sunny,0.73,-23.5505199,-46.6333094,767.487915039,1000,74.09,1424998800
Sunny,0.62,34.0522342,-118.2436849,86.8470916748,1010.32,63.01,1424998800
Sunny,0.8,-34.6036844,-58.3815591,29.0825328827,1000,74.59,1424998800
Sunny,0.53,43.653226,-79.3831843,91.7226791382,1024.29,8.02,1424998800
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1013.27,62.96,1424998800
Sunny,0.62,40.7127837,-74.0059413,10.4354982376,1019.31,24.99,1425002400
Sunny,0.76,-23.5505199,-46.6333094,767.487915039,1000,72.35,1425002400
Sunny,0.65,34.0522342,-118.2436849,86.8470916748,1010.47,61.85,1425002400
Sunny,0.85,-34.6036844,-58.3815591,29.0825328827,1000,72.61,1425002400
Sunny,0.54,43.653226,-79.3831843,91.7226791382,1025.2,6.74,1425002400
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1012.97,61.34,1425002400
Sunny,0.62,40.7127837,-74.0059413,10.4354982376,1020.34,24.07,1425006000
Sunny,0.71,34.0522342,-118.2436849,86.8470916748,1010.69,60.01,1425006000
Sunny,0.58,43.653226,-79.3831843,91.7226791382,1025.72,6.08,1425006000
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1012.86,59.34,1425006000
Sunny,0.6,40.7127837,-74.0059413,10.4354982376,1020.35,23.07,1425009600
Sunny,0.71,34.0522342,-118.2436849,86.8470916748,1010.59,59.54,1425009600
Sunny,0.55,43.653226,-79.3831843,91.7226791382,1026.16,5.97,1425009600
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1012.97,59.15,1425009600
Sunny,0.79,34.0522342,-118.2436849,86.8470916748,1010.7,59,1425013200
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1013.04,58.67,1425013200
Sunny,0.71,34.0522342,-118.2436849,86.8470916748,1010.75,58.78,1425016800
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1012.91,58.19,1425016800
Sunny,0.67,34.0522342,-118.2436849,86.8470916748,1010.5,59.67,1425020400
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1012.94,58.48,1425020400
Sunny,0.85,-33.8688197,151.2092955,24.5399284363,1007.98,73.46,1425474000
Sunny,0.89,-33.8688197,151.2092955,24.5399284363,1007.38,71.4,1425477600
Sunny,0.4,35.7090259,139.7319925,5.4858880043,1008,51.19,1425481200
Sunny,0.87,-33.8688197,151.2092955,24.5399284363,1006.2,72,1425481200
Sunny,0.57,35.7090259,139.7319925,5.4858880043,1008.5,49.19,1425484800
Sunny,0.74,14.5995124,120.9842195,8.0038414002,1000,79,1425484800
Sunny,0.61,31.230416,121.473701,16.1377887726,1000,39.41,1425484800
Sunny,0.94,-33.8688197,151.2092955,24.5399284363,1005.42,69.2,1425484800
Sunny,0.71,35.7090259,139.7319925,5.4858880043,1009.2,48,1425488400
Sunny,0.74,14.5995124,120.9842195,8.0038414002,1000,79,1425488400
Sunny,0.9,-6.2087634,106.845599,9,1000,75,1425488400
Sunny,0.62,31.230416,121.473701,16.1377887726,1000,39,1425488400
Sunny,0.95,-33.8688197,151.2092955,24.5399284363,1004.88,69.2,1425488400
Rain,0.67,35.7090259,139.7319925,5.4858880043,1009.9,46,1425492000
Sunny,0.75,14.5995124,120.9842195,8.0038414002,1013.65,76.76,1425492000
Rain,0.78,-6.2087634,106.845599,9,1010.55,79.19,1425492000
Sunny,0.61,31.230416,121.473701,16.1377887726,1028.33,39.08,1425492000
Sunny,0.87,-33.8688197,151.2092955,24.5399284363,1004.3,70,1425492000
Sunny,0.8,28.7040592,77.1024902,218.043960571,1015.66,58.42,1425493800
Sunny,0.48,35.7090259,139.7319925,5.4858880043,1010.9,44.76,1425495600
Sunny,0.79,14.5995124,120.9842195,8.0038414002,1000,77,1425495600
Sunny,0.9,-6.2087634,106.845599,9,1000,75,1425495600
Sunny,0.62,31.230416,121.473701,16.1377887726,1000,39,1425495600
Sunny,0.96,-33.8688197,151.2092955,24.5399284363,1004.42,67.85,1425495600
Sunny,0.68,24.8614622,67.0099388,9.870092392,1000,72,1425495600
Sunny,0.77,28.7040592,77.1024902,218.043960571,1000,57,1425497400
Sunny,0.46,35.7090259,139.7319925,5.4858880043,1011.9,43.57,1425499200
Sunny,0.79,14.5995124,120.9842195,8.0038414002,1000,77,1425499200
Sunny,0.9,-6.2087634,106.845599,9,1000,75,1425499200
Sunny,0.62,31.230416,121.473701,16.1377887726,1000,39,1425499200
Sunny,0.9,-33.8688197,151.2092955,24.5399284363,1005.1,67.76,1425499200
Sunny,0.73,24.8614622,67.0099388,9.870092392,1000,70,1425499200
Sunny,0.77,28.7040592,77.1024902,218.043960571,1000,57,1425501000
Rain,0.45,35.7090259,139.7319925,5.4858880043,1012.9,42.57,1425502800
Rain,0.79,14.5995124,120.9842195,8.0038414002,1013.21,75.31,1425502800
Rain,0.78,-6.2087634,106.845599,9,1009.81,79.02,1425502800
Sunny,0.98,55.755826,37.6173,151.785873413,1019.5,32.55,1425502800
Sunny,0.62,31.230416,121.473701,16.1377887726,1027.38,38.8,1425502800
Sunny,0.32,-33.8688197,151.2092955,24.5399284363,1005.9,75,1425502800
Sunny,0.73,24.8614622,67.0099388,9.870092392,1012.69,69.79,1425502800
Sunny,0.9,28.7040592,77.1024902,218.043960571,1015.22,55.39,1425504600
Sunny,0.41,35.7090259,139.7319925,5.4858880043,1013.5,43.57,1425506400
Sunny,0.76,14.5995124,120.9842195,8.0038414002,1000,72,1425506400
Sunny,0.85,-6.2087634,106.845599,9,1000,77,1425506400
Sunny,0.77,30.0444196,31.2357116,26.7389431,1000,57.36,1425506400
Sunny,0.97,55.755826,37.6173,151.785873413,1000,32,1425506400
Sunny,0.63,31.230416,121.473701,16.1377887726,1000,39.41,1425506400
Sunny,0.3,-33.8688197,151.2092955,24.5399284363,1005.95,76.05,1425506400
Sunny,0.78,24.8614622,67.0099388,9.870092392,1000,68,1425506400
Sunny,0.52,-26.2041028,28.0473051,1755.07788086,1000,60.34,1425506400
Sunny,0.9,28.7040592,77.1024902,218.043960571,1000,55,1425508200
Sunny,0.33,35.7090259,139.7319925,5.4858880043,1014.8,47.19,1425510000
Sunny,0.74,14.5995124,120.9842195,8.0038414002,1000,75,1425510000
Sunny,0.88,-6.2087634,106.845599,9,1000,77,1425510000
Sunny,0.85,6.5243793,3.3792057,11.5768957138,1000,82,1425510000
Sunny,0.83,30.0444196,31.2357116,26.7389431,1000,55.55,1425510000
Sunny,1,55.755826,37.6173,151.785873413,1000,31.2,1425510000
Sunny,0.61,31.230416,121.473701,16.1377887726,1000,41,1425510000
Sunny,0.31,-33.8688197,151.2092955,24.5399284363,1006.62,76.19,1425510000
Sunny,0.78,24.8614622,67.0099388,9.870092392,1000,68,1425510000
Sunny,0.55,-26.2041028,28.0473051,1755.07788086,1000,58.55,1425510000
Sunny,0.79,50.1109221,8.6821267,106.360412598,1031.6,39,1425510000
Sunny,0.9,28.7040592,77.1024902,218.043960571,1000,55,1425511800
Sunny,0.3,35.7090259,139.7319925,5.4858880043,1015.3,47.52,1425513600
Rain,0.69,14.5995124,120.9842195,8.0038414002,1015.38,78.69,1425513600
Rain,0.81,-6.2087634,106.845599,9,1011.1,79.42,1425513600
Rain,0.85,6.5243793,3.3792057,11.5768957138,1011.05,80.36,1425513600
Sunny,0.88,30.0444196,31.2357116,26.7389431,1020.25,55.76,1425513600
Sunny,0.99,55.755826,37.6173,151.785873413,1020,31.64,1425513600
Rain,0.58,31.230416,121.473701,16.1377887726,1027.85,42.13,1425513600
Sunny,0.26,-33.8688197,151.2092955,24.5399284363,1007.8,79,1425513600
Sunny,0.81,24.8614622,67.0099388,9.870092392,1011.95,68.6,1425513600
Sunny,0.57,-26.2041028,28.0473051,1755.07788086,1000,58.83,1425513600
Sunny,0.76,50.1109221,8.6821267,106.360412598,1031.9,39,1425513600
Sunny,0.94,28.7040592,77.1024902,218.043960571,1015.56,52.79,1425515400
Sunny,0.28,35.7090259,139.7319925,5.4858880043,1015.5,49.3,1425517200
Sunny,0.63,14.5995124,120.9842195,8.0038414002,1000,82,1425517200
Sunny,0.74,-6.2087634,106.845599,9,1000,82,1425517200
Sunny,0.85,6.5243793,3.3792057,11.5768957138,1000,82,1425517200
Sunny,0.89,30.0444196,31.2357116,26.7389431,1000,55.55,1425517200
Sunny,0.98,55.755826,37.6173,151.785873413,1000,31.2,1425517200
Sunny,0.57,31.230416,121.473701,16.1377887726,1000,43,1425517200
Sunny,0.28,-33.8688197,151.2092955,24.5399284363,1007.37,78.23,1425517200
Sunny,0.84,24.8614622,67.0099388,9.870092392,1000,64,1425517200
Sunny,0.64,-26.2041028,28.0473051,1755.07788086,1000,56.21,1425517200
Sunny,0.79,50.1109221,8.6821267,106.360412598,1032.5,39,1425517200
Sunny,0.93,28.7040592,77.1024902,218.043960571,1000,54,1425519000
Sunny,0.26,35.7090259,139.7319925,5.4858880043,1015.6,51.47,1425520800
Sunny,0.48,14.5995124,120.9842195,8.0038414002,1000,86,1425520800
Sunny,0.78,-6.2087634,106.845599,9,1000,82,1425520800
Sunny,0.85,6.5243793,3.3792057,11.5768957138,1000,82,1425520800
Sunny,0.9,30.0444196,31.2357116,26.7389431,1000,55.36,1425520800
Sunny,0.99,55.755826,37.6173,151.785873413,1000,31.42,1425520800
Sunny,0.6,31.230416,121.473701,16.1377887726,1000,41.41,1425520800
Sunny,0.35,-33.8688197,151.2092955,24.5399284363,1007.42,78.78,1425520800
Sunny,0.84,24.8614622,67.0099388,9.870092392,1000,64,1425520800
Sunny,0.65,-26.2041028,28.0473051,1755.07788086,1000,55.48,1425520800
Sunny,0.73,50.1109221,8.6821267,106.360412598,1032.9,39,1425520800
Sunny,0.77,28.7040592,77.1024902,218.043960571,1000,57,1425522600
Rain,0.26,35.7090259,139.7319925,5.4858880043,1015.3,53.15,1425524400
Sunny,0.86,-23.5505199,-46.6333094,767.487915039,1000,69.48,1425524400
Rain,0.6,14.5995124,120.9842195,8.0038414002,1015.57,83.75,1425524400
Rain,0.71,-6.2087634,106.845599,9,1012.71,83.64,1425524400
Sunny,0.79,6.5243793,3.3792057,11.5768957138,1000,82,1425524400
Sunny,0.89,30.0444196,31.2357116,26.7389431,1020.14,55.37,1425524400
Sunny,0.82,-34.6036844,-58.3815591,29.0825328827,1014.8,71.95,1425524400
Sunny,0.97,55.755826,37.6173,151.785873413,1020.6,31.69,1425524400
Rain,0.73,31.230416,121.473701,16.1377887726,1027.97,40.51,1425524400
Sunny,0.64,-33.8688197,151.2092955,24.5399284363,1008.5,72,1425524400
Rain,0.74,24.8614622,67.0099388,9.870092392,1000,69.67,1425524400
Sunny,0.69,-26.2041028,28.0473051,1755.07788086,1000,54.39,1425524400
Sunny,0.76,50.1109221,8.6821267,106.360412598,1033.9,38,1425524400
Sunny,0.85,28.7040592,77.1024902,218.043960571,1016.89,57.91,1425526200
Sunny,0.24,35.7090259,139.7319925,5.4858880043,1014.8,54.89,1425528000
Sunny,0.84,-23.5505199,-46.6333094,767.487915039,1000,69.48,1425528000
Sunny,0.55,14.5995124,120.9842195,8.0038414002,1000,86,1425528000
Sunny,0.7,-6.2087634,106.845599,9,1000,85.51,1425528000
Sunny,0.88,6.5243793,3.3792057,11.5768957138,1000,81,1425528000
Sunny,0.86,30.0444196,31.2357116,26.7389431,1000,54.45,1425528000
Sunny,0.75,-34.6036844,-58.3815591,29.0825328827,1000,72.05,1425528000
Sunny,0.96,55.755826,37.6173,151.785873413,1000,32,1425528000
Sunny,0.8,31.230416,121.473701,16.1377887726,1000,39.41,1425528000
Sunny,0.56,-33.8688197,151.2092955,24.5399284363,1008.55,73.29,1425528000
Sunny,0.62,24.8614622,67.0099388,9.870092392,1000,73,1425528000
Sunny,0.71,-26.2041028,28.0473051,1755.07788086,1000,53.81,1425528000
Sunny,0.76,50.1109221,8.6821267,106.360412598,1034.6,37,1425528000
Sunny,0.65,28.7040592,77.1024902,218.043960571,1000,64,1425529800
Sunny,0.23,35.7090259,139.7319925,5.4858880043,1014.6,55.32,1425531600
Rain,0.89,40.7127837,-74.0059413,10.4354982376,1012.53,40.27,1425531600
Sunny,0.8,-23.5505199,-46.6333094,767.487915039,1000,70.96,1425531600
Sunny,0.55,14.5995124,120.9842195,8.0038414002,1000,86,1425531600
Sunny,0.61,-6.2087634,106.845599,9,1000,87.03,1425531600
Sunny,0.94,6.5243793,3.3792057,11.5768957138,1000,79,1425531600
Sunny,0.86,30.0444196,31.2357116,26.7389431,1000,54.64,1425531600
Sunny,0.8,-34.6036844,-58.3815591,29.0825328827,1014.5,70.91,1425531600
Sunny,0.99,55.755826,37.6173,151.785873413,1000,32,1425531600
Sunny,0.75,31.230416,121.473701,16.1377887726,1000,41.41,1425531600
Sunny,0.48,-33.8688197,151.2092955,24.5399284363,1008.95,74.92,1425531600
Sunny,0.62,24.8614622,67.0099388,9.870092392,1000,77,1425531600
Sunny,0.67,-26.2041028,28.0473051,1755.07788086,1000,56.11,1425531600
Sunny,0.71,43.653226,-79.3831843,91.7226791382,1021.19,15.74,1425531600
Sunny,0.73,50.1109221,8.6821267,106.360412598,1035.7,37,1425531600
Sunny,0.39,28.7040592,77.1024902,218.043960571,1000,72,1425533400
Rain,0.23,35.7090259,139.7319925,5.4858880043,1015.2,55.78,1425535200
Rain,0.87,40.7127837,-74.0059413,10.4354982376,1012.14,39.93,1425535200
Sunny,0.83,-23.5505199,-46.6333094,767.487915039,1000,69.48,1425535200
Rain,0.62,14.5995124,120.9842195,8.0038414002,1012.95,84.66,1425535200
Rain,0.59,-6.2087634,106.845599,9,1010.47,88.45,1425535200
Rain,0.88,6.5243793,3.3792057,11.5768957138,1010.15,77.77,1425535200
Sunny,0.87,30.0444196,31.2357116,26.7389431,1021.07,56.16,1425535200
Sunny,0.83,-34.6036844,-58.3815591,29.0825328827,1013.98,69.5,1425535200
Sunny,0.98,55.755826,37.6173,151.785873413,1021.3,32.47,1425535200
Rain,0.76,31.230416,121.473701,16.1377887726,1025.58,40.15,1425535200
Sunny,0.41,-33.8688197,151.2092955,24.5399284363,1009,73,1425535200
Rain,0.51,24.8614622,67.0099388,9.870092392,1014.4,79,1425535200
Sunny,0.51,-26.2041028,28.0473051,1755.07788086,1000,63.33,1425535200
Rain,0.67,43.653226,-79.3831843,91.7226791382,1021.88,13.55,1425535200
Sunny,0.79,50.1109221,8.6821267,106.360412598,1036.1,34.51,1425535200
Sunny,0.42,28.7040592,77.1024902,218.043960571,1017.06,72.81,1425537000
Sunny,0.23,35.7090259,139.7319925,5.4858880043,1015.8,54.19,1425538800
Rain,0.9,40.7127837,-74.0059413,10.4354982376,1012.32,39,1425538800
Sunny,0.86,-23.5505199,-46.6333094,767.487915039,1000,68,1425538800
Sunny,0.63,14.5995124,120.9842195,8.0038414002,1000,82,1425538800
Sunny,0.55,-6.2087634,106.845599,9,1000,89.03,1425538800
Sunny,0.88,6.5243793,3.3792057,11.5768957138,1000,81,1425538800
Sunny,0.82,30.0444196,31.2357116,26.7389431,1000,59.36,1425538800
Sunny,0.83,-34.6036844,-58.3815591,29.0825328827,1014.14,69.37,1425538800
Sunny,0.99,55.755826,37.6173,151.785873413,1000,32.36,1425538800
Sunny,0.83,31.230416,121.473701,16.1377887726,1000,40.59,1425538800
Sunny,0.42,-33.8688197,151.2092955,24.5399284363,1009.75,70.88,1425538800
Sunny,0.54,24.8614622,67.0099388,9.870092392,1000,79,1425538800
Sunny,0.44,-26.2041028,28.0473051,1755.07788086,1000,67.68,1425538800
Sunny,0.67,43.653226,-79.3831843,91.7226791382,1023.56,12.46,1425538800
Sunny,0.81,50.1109221,8.6821267,106.360412598,1036.5,33.88,1425538800
Sunny,0.36,28.7040592,77.1024902,218.043960571,1000,75,1425540600
Sunny,0.27,35.7090259,139.7319925,5.4858880043,1016.7,51.19,1425542400
Rain,0.85,40.7127837,-74.0059413,10.4354982376,1013.02,37.03,1425542400
Sunny,1,-23.5505199,-46.6333094,767.487915039,1000,64,1425542400
Sunny,0.59,14.5995124,120.9842195,8.0038414002,1000,84,1425542400
Sunny,0.58,-6.2087634,106.845599,9,1000,89.03,1425542400
Sunny,0.85,6.5243793,3.3792057,11.5768957138,1000,82,1425542400
Sunny,0.77,30.0444196,31.2357116,26.7389431,1000,61.27,1425542400
Sunny,0.53,34.0522342,-118.2436849,86.8470916748,1021.1,56.53,1425542400
Rain,0.83,-34.6036844,-58.3815591,29.0825328827,1014.29,69.4,1425542400
Sunny,0.96,55.755826,37.6173,151.785873413,1000,33.48,1425542400
Sunny,0.83,31.230416,121.473701,16.1377887726,1000,39,1425542400
Sunny,0.45,-33.8688197,151.2092955,24.5399284363,1010.55,69.68,1425542400
Sunny,0.47,24.8614622,67.0099388,9.870092392,1000,81,1425542400
Sunny,0.38,-26.2041028,28.0473051,1755.07788086,1000,72.37,1425542400
Sunny,0.44,43.653226,-79.3831843,91.7226791382,1024.34,11.66,1425542400
Sunny,0.75,50.1109221,8.6821267,106.360412598,1037.4,38.16,1425542400
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1023.09,55.53,1425542400
Sunny,0.33,28.7040592,77.1024902,218.043960571,1000,77,1425544200
Rain,0.26,35.7090259,139.7319925,5.4858880043,1018.1,50.38,1425546000
Rain,0.88,40.7127837,-74.0059413,10.4354982376,1014.06,34,1425546000
Sunny,0.89,-23.5505199,-46.6333094,767.487915039,1000,69.88,1425546000
Rain,0.62,14.5995124,120.9842195,8.0038414002,1012.66,83.28,1425546000
Rain,0.64,-6.2087634,106.845599,9,1009.21,84.98,1425546000
Sunny,0.75,6.5243793,3.3792057,11.5768957138,1000,86,1425546000
Rain,0.6,30.0444196,31.2357116,26.7389431,1020.9,64.56,1425546000
Sunny,0.57,34.0522342,-118.2436849,86.8470916748,1021.29,53.98,1425546000
Rain,0.83,-34.6036844,-58.3815591,29.0825328827,1014.45,69.59,1425546000
Rain,0.91,55.755826,37.6173,151.785873413,1022,34.66,1425546000
Rain,0.8,31.230416,121.473701,16.1377887726,1025.9,39.04,1425546000
Sunny,0.46,-33.8688197,151.2092955,24.5399284363,1011.3,70,1425546000
Rain,0.46,24.8614622,67.0099388,9.870092392,1011.8,81.59,1425546000
Sunny,0.35,-26.2041028,28.0473051,1755.07788086,1000,76.13,1425546000
Sunny,0.5,43.653226,-79.3831843,91.7226791382,1024.57,8.74,1425546000
Sunny,0.63,50.1109221,8.6821267,106.360412598,1037.6,41.31,1425546000
Sunny,0.5,37.7749295,-122.4194155,15.5578193665,1023.49,55.21,1425546000
Sunny,0.37,28.7040592,77.1024902,218.043960571,1013.82,77.84,1425547800
Sunny,0.25,35.7090259,139.7319925,5.4858880043,1019,48.81,1425549600
Sunny,0.81,40.7127837,-74.0059413,10.4354982376,1015.51,33.15,1425549600
Sunny,0.91,-23.5505199,-46.6333094,767.487915039,1000,82,1425549600
Sunny,0.63,14.5995124,120.9842195,8.0038414002,1000,82,1425549600
